,Date,Open,High,Low,Close,Adj Close,Volume,Direction,Range,Open Down
9088,1999-11-05,18340.179688,18491.310547,18173.970703,18354.900391,18354.900391,0.0,Up,317.3398440000019,False
9089,1999-11-08,18381.240234,18481.519531,18179.779297,18240.980469,18240.980469,0.0,Down,301.7402340000008,True
9090,1999-11-09,18259.410156,18498.050781,18259.410156,18292.160156,18292.160156,0.0,Up,238.640625,True
9091,1999-11-10,18258.369141,18622.779297,18214.789063,18567.869141,18567.869141,0.0,Up,407.9902340000008,False
9092,1999-11-11,18551.859375,18659.550781,18310.259766,18327.279297,18327.279297,0.0,Down,349.2910150000025,False
9093,1999-11-12,18358.279297,18483.5,18245.699219,18258.550781,18258.550781,0.0,Down,237.80078100000173,True
9094,1999-11-15,18295.5,18519.519531,18198.089844,18198.089844,18198.089844,0.0,Down,321.42968700000347,True
9095,1999-11-16,18214.890625,18289.410156,18090.919922,18155.140625,18155.140625,0.0,Down,198.49023400000078,True
9096,1999-11-17,18218.720703,18509.699219,18071.25,18274.820313,18274.820313,0.0,Up,438.44921899999827,True
9097,1999-11-18,18299.949219,18686.869141,18292.300781,18532.810547,18532.810547,0.0,Up,394.5683599999975,True
9098,1999-11-19,18576.419922,18837.009766,18570.839844,18570.839844,18570.839844,0.0,Down,266.16992200000095,True
9099,1999-11-22,18607.050781,18848.730469,18607.050781,18822.119141,18822.119141,0.0,Up,241.67968799999653,True
9101,1999-11-24,18796.019531,19036.080078,18664.019531,18896.210938,18896.210938,0.0,Up,372.0605469999973,False
9102,1999-11-25,18914.640625,19020.900391,18649.310547,18721.779297,18721.779297,0.0,Down,371.58984399999827,True
9103,1999-11-26,18776.980469,19002.25,18675.050781,18914.5,18914.5,0.0,Up,327.19921899999827,True
9104,1999-11-29,18883.410156,18909.890625,18722.890625,18850.269531,18850.269531,0.0,Down,187.0,False
9105,1999-11-30,18853.439453,18864.859375,18477.720703,18558.230469,18558.230469,0.0,Down,387.13867200000095,True
9106,1999-12-01,18563.259766,18718.919922,18465.820313,18495.949219,18495.949219,0.0,Down,253.09960900000078,True
9107,1999-12-02,18535.880859,18684.199219,18339.849609,18514.410156,18514.410156,0.0,Down,344.3496099999975,True
9108,1999-12-03,18528.089844,18610.769531,18349.609375,18368.140625,18368.140625,0.0,Down,261.16015600000173,True
9109,1999-12-06,18380.699219,18664.490234,18380.699219,18507.199219,18507.199219,0.0,Up,283.7910150000025,True
9110,1999-12-07,18512.980469,18657.439453,18466.400391,18593.960938,18593.960938,0.0,Up,191.03906199999983,True
9111,1999-12-08,18556.630859,18604.910156,18383.890625,18401.199219,18401.199219,0.0,Down,221.01953100000173,False
9112,1999-12-09,18405.759766,18405.759766,18081.779297,18260.720703,18260.720703,0.0,Down,323.98046899999827,True
9113,1999-12-10,18264.539063,18416.070313,18212.990234,18271.849609,18271.849609,0.0,Up,203.0800789999994,True
9114,1999-12-13,18284.980469,18284.980469,18150.710938,18205.080078,18205.080078,0.0,Down,134.2695309999981,True
9115,1999-12-14,18204.519531,18210.179688,18039.609375,18165.550781,18165.550781,0.0,Down,170.57031300000017,False
9116,1999-12-15,18145.349609,18302.830078,18030.720703,18138.359375,18138.359375,0.0,Down,272.109375,False
9117,1999-12-16,18126.539063,18187.5,18006.320313,18111.310547,18111.310547,0.0,Down,181.17968699999983,False
9118,1999-12-17,18126.109375,18255.919922,18095.119141,18095.119141,18095.119141,0.0,Down,160.80078100000173,True
9119,1999-12-20,18137.939453,18272.25,18060.349609,18175.490234,18175.490234,0.0,Up,211.90039099999922,True
9120,1999-12-21,18166.279297,18168.099609,18024.640625,18080.380859,18080.380859,0.0,Down,143.45898400000078,False
9121,1999-12-22,18164.339844,18461.929688,18164.339844,18461.929688,18461.929688,0.0,Up,297.5898440000019,True
9123,1999-12-24,18496.460938,18777.039063,18496.460938,18584.949219,18584.949219,0.0,Up,280.578125,True
9124,1999-12-27,18596.490234,18666.619141,18472.599609,18546.900391,18546.900391,0.0,Down,194.01953199999843,True
9125,1999-12-28,18545.410156,18816.699219,18480.789063,18783.519531,18783.519531,0.0,Up,335.9101559999981,False
9126,1999-12-29,18777.849609,18886.039063,18729.080078,18810.580078,18810.580078,0.0,Up,156.95898500000112,False
9127,1999-12-30,18793.550781,18960.330078,18722.509766,18934.339844,18934.339844,0.0,Up,237.82031199999983,False
9130,2000-01-04,18937.449219,19187.609375,18937.449219,19002.859375,19002.859375,0.0,Up,250.16015600000173,True
9131,2000-01-05,19003.509766,19003.509766,18221.820313,18542.550781,18542.550781,0.0,Down,781.689452999999,True
9132,2000-01-06,18574.009766,18582.740234,18168.269531,18168.269531,18168.269531,0.0,Down,414.47070299999905,True
9133,2000-01-07,18194.050781,18285.730469,18068.099609,18193.410156,18193.410156,0.0,Down,217.63085999999748,True
9135,2000-01-11,18246.099609,18887.560547,18246.099609,18850.919922,18850.919922,0.0,Up,641.4609380000002,True
9136,2000-01-12,18780.169922,18811.869141,18626.919922,18677.419922,18677.419922,0.0,Down,184.94921899999827,False
9137,2000-01-13,18667.179688,18845.029297,18667.179688,18833.289063,18833.289063,0.0,Up,177.84960900000078,False
9138,2000-01-14,18882.990234,19058.019531,18733.830078,18956.550781,18956.550781,0.0,Up,324.1894530000027,True
9139,2000-01-17,19025.619141,19442.580078,19025.619141,19437.230469,19437.230469,0.0,Up,416.96093699999983,True
9140,2000-01-18,19412.470703,19412.470703,19145.169922,19196.570313,19196.570313,0.0,Down,267.3007809999981,False
9141,2000-01-19,19181.869141,19181.869141,18897.75,18897.75,18897.75,0.0,Down,284.1191409999992,False
9142,2000-01-20,18930.259766,19167.029297,18921.109375,19008.009766,19008.009766,0.0,Up,245.91992200000095,True
9143,2000-01-21,18994.890625,18994.890625,18713.169922,18878.089844,18878.089844,0.0,Down,281.72070299999905,False
9144,2000-01-24,18878.460938,19124.570313,18877.130859,19056.710938,19056.710938,0.0,Up,247.4394539999994,True
9145,2000-01-25,19004.390625,19131.189453,18815.369141,18895.529297,18895.529297,0.0,Down,315.82031199999983,False
9146,2000-01-26,18982.839844,19145.900391,18982.839844,19111.189453,19111.189453,0.0,Up,163.06054700000095,True
9147,2000-01-27,19125.619141,19238.080078,18971.679688,19209.720703,19209.720703,0.0,Up,266.4003899999989,True
9148,2000-01-28,19261.009766,19595.830078,19237.490234,19434.779297,19434.779297,0.0,Up,358.33984399999827,True
9149,2000-01-31,19375.109375,19539.699219,19224.470703,19539.699219,19539.699219,0.0,Up,315.2285159999992,False
9150,2000-02-01,19536.679688,19553.679688,19266.960938,19423.380859,19423.380859,0.0,Down,286.71875,False
9151,2000-02-02,19522.330078,19860.259766,19522.330078,19578.910156,19578.910156,0.0,Up,337.92968800000017,True
9152,2000-02-03,19648.349609,19878.830078,19648.349609,19786.419922,19786.419922,0.0,Up,230.48046899999827,True
9153,2000-02-04,19866.189453,20011.910156,19752.119141,19763.130859,19763.130859,0.0,Down,259.7910150000025,True
9154,2000-02-07,19832.759766,19948.599609,19780.560547,19945.429688,19945.429688,0.0,Up,168.03906199999983,True
9155,2000-02-08,19955.300781,19983.439453,19834.810547,19868.880859,19868.880859,0.0,Down,148.6289059999981,True
9156,2000-02-09,19930.410156,20046.140625,19925.640625,20007.769531,20007.769531,0.0,Up,120.5,True
9157,2000-02-10,19915.529297,19915.560547,19710.019531,19710.019531,19710.019531,0.0,Down,205.54101599999922,False
9159,2000-02-14,19698.570313,19748.419922,19556.460938,19556.460938,19556.460938,0.0,Down,191.95898400000078,False
9160,2000-02-15,19587.820313,19689.160156,19331.050781,19367.830078,19367.830078,0.0,Down,358.109375,True
9161,2000-02-16,19418.560547,19612.599609,19300.140625,19599.179688,19599.179688,0.0,Up,312.4589840000008,True
9162,2000-02-17,19646.369141,19803.689453,19518.080078,19791.400391,19791.400391,0.0,Up,285.609375,True
9163,2000-02-18,19852.179688,19862.939453,19670.050781,19789.029297,19789.029297,0.0,Down,192.8886719999973,True
9164,2000-02-21,19736.150391,19763.509766,19543.75,19543.75,19543.75,0.0,Down,219.75976599999922,False
9165,2000-02-22,19553.619141,19712.369141,19353.400391,19390.580078,19390.580078,0.0,Down,358.96875,True
9166,2000-02-23,19439.169922,19527.789063,19373.039063,19519.550781,19519.550781,0.0,Up,154.75,True
9167,2000-02-24,19616.259766,19698.949219,19558.039063,19571.439453,19571.439453,0.0,Down,140.9101559999981,True
9168,2000-02-25,19623.380859,19817.880859,19539.0,19817.880859,19817.880859,0.0,Up,278.8808590000008,True
9169,2000-02-28,19783.439453,19904.859375,19713.859375,19720.099609,19720.099609,0.0,Down,191.0,False
9170,2000-02-29,19761.519531,19978.75,19747.019531,19959.519531,19959.519531,0.0,Up,231.73046899999827,True
9171,2000-03-01,20030.080078,20165.509766,20007.640625,20081.669922,20081.669922,0.0,Up,157.86914099999922,True
9172,2000-03-02,20097.589844,20202.960938,19903.289063,20065.109375,20065.109375,0.0,Down,299.671875,True
9173,2000-03-03,20023.039063,20034.599609,19859.419922,19927.539063,19927.539063,0.0,Down,175.17968699999983,False
9174,2000-03-06,20041.480469,20160.029297,19742.580078,19796.349609,19796.349609,0.0,Down,417.4492190000019,True
9175,2000-03-07,19802.539063,19944.240234,19704.230469,19944.240234,19944.240234,0.0,Up,240.00976500000252,True
9176,2000-03-08,19856.369141,19856.369141,19692.039063,19766.800781,19766.800781,0.0,Down,164.33007799999905,False
9177,2000-03-09,19751.720703,19885.539063,19614.820313,19662.330078,19662.330078,0.0,Down,270.71875,False
9178,2000-03-10,19734.839844,19982.439453,19686.5,19750.400391,19750.400391,0.0,Up,295.93945299999905,True
9179,2000-03-13,19731.5,19760.349609,19060.080078,19189.929688,19189.929688,0.0,Down,700.2695310000017,False
9180,2000-03-14,19139.570313,19335.220703,18956.25,19141.839844,19141.839844,0.0,Up,378.97070299999905,False
9181,2000-03-15,19120.060547,19120.060547,18765.880859,19078.599609,19078.599609,0.0,Down,354.17968800000017,False
9182,2000-03-16,19095.630859,19313.179688,18892.259766,19253.230469,19253.230469,0.0,Up,420.91992200000095,True
9183,2000-03-17,19335.599609,19573.480469,19335.599609,19566.320313,19566.320313,0.0,Up,237.88085999999748,True
9185,2000-03-21,19598.529297,19602.359375,19455.109375,19602.359375,19602.359375,0.0,Up,147.25,True
9186,2000-03-22,19612.230469,19734.429688,19602.880859,19733.589844,19733.589844,0.0,Up,131.5488289999994,True
9187,2000-03-23,19749.509766,19762.300781,19568.769531,19704.599609,19704.599609,0.0,Down,193.53125,True
9188,2000-03-24,19752.160156,20012.410156,19697.570313,19958.080078,19958.080078,0.0,Up,314.83984300000157,True
9189,2000-03-27,19976.140625,20295.689453,19880.109375,20281.029297,20281.029297,0.0,Up,415.58007799999905,True
9190,2000-03-28,20273.679688,20388.179688,20014.080078,20374.339844,20374.339844,0.0,Up,374.0996100000011,False
9191,2000-03-29,20406.560547,20809.179688,20406.560547,20706.650391,20706.650391,0.0,Up,402.6191409999992,True
9192,2000-03-30,20706.449219,20809.789063,20439.439453,20441.5,20441.5,0.0,Down,370.3496100000011,False
9193,2000-03-31,20371.070313,20550.099609,20259.349609,20337.320313,20337.320313,0.0,Down,290.75,False
9194,2000-04-03,20327.789063,20726.990234,20271.919922,20726.990234,20726.990234,0.0,Up,455.07031199999983,False
9195,2000-04-04,20747.820313,20747.820313,20536.330078,20594.929688,20594.929688,0.0,Down,211.49023500000112,True
9196,2000-04-05,20546.599609,20654.630859,20311.789063,20462.769531,20462.769531,0.0,Down,342.8417960000006,False
9197,2000-04-06,20476.230469,20556.970703,20171.619141,20223.609375,20223.609375,0.0,Down,385.35156199999983,True
9198,2000-04-07,20269.589844,20463.669922,20252.810547,20252.810547,20252.810547,0.0,Down,210.859375,True
9199,2000-04-10,20368.810547,20640.109375,20368.810547,20619.060547,20619.060547,0.0,Up,271.29882799999905,True
9200,2000-04-11,20544.400391,20656.869141,20516.939453,20522.519531,20522.519531,0.0,Down,139.92968800000017,False
9201,2000-04-12,20475.960938,20833.210938,20436.740234,20833.210938,20833.210938,0.0,Up,396.4707039999994,False
9202,2000-04-13,20736.400391,20736.400391,20385.160156,20526.419922,20526.419922,0.0,Down,351.2402349999975,False
9203,2000-04-14,20456.480469,20604.369141,20330.890625,20434.679688,20434.679688,0.0,Down,273.4785159999992,False
9204,2000-04-17,20341.5,20341.5,18603.869141,19008.640625,19008.640625,0.0,Down,1737.6308590000008,False
9205,2000-04-18,19089.0,19330.400391,18547.380859,18969.519531,18969.519531,0.0,Down,783.0195319999984,True
9206,2000-04-19,18998.060547,19192.630859,18794.480469,19086.619141,19086.619141,0.0,Up,398.1503900000025,True
9207,2000-04-20,19041.529297,19382.439453,18959.320313,18959.320313,18959.320313,0.0,Down,423.1191399999989,False
9208,2000-04-21,19050.679688,19269.060547,18091.099609,18252.679688,18252.679688,0.0,Down,1177.9609380000002,True
9209,2000-04-24,18247.480469,18987.339844,18247.480469,18480.150391,18480.150391,0.0,Up,739.859375,False
9210,2000-04-25,18433.300781,18630.300781,18176.830078,18272.330078,18272.330078,0.0,Down,453.4707030000027,False
9211,2000-04-26,18326.900391,18439.179688,17948.359375,18134.310547,18134.310547,0.0,Down,490.82031300000017,True
9212,2000-04-27,18122.699219,18245.439453,18012.410156,18019.169922,18019.169922,0.0,Down,233.0292969999973,False
9213,2000-04-28,18035.539063,18137.009766,17926.429688,17973.699219,17973.699219,0.0,Down,210.58007799999905,True
9214,2000-05-01,17979.25,18403.080078,17979.25,18403.080078,18403.080078,0.0,Up,423.83007799999905,True
9215,2000-05-02,18497.519531,18586.160156,18428.919922,18439.359375,18439.359375,0.0,Down,157.24023400000078,True
9219,2000-05-08,18465.710938,18475.449219,18189.800781,18199.960938,18199.960938,0.0,Down,285.64843799999653,True
9220,2000-05-09,18152.369141,18152.369141,17804.039063,17844.539063,17844.539063,0.0,Down,348.33007799999905,False
9221,2000-05-10,17799.210938,17803.439453,17393.589844,17701.470703,17701.470703,0.0,Down,409.8496090000008,False
9222,2000-05-11,17605.650391,17605.650391,16779.419922,16882.460938,16882.460938,0.0,Down,826.2304689999983,False
9223,2000-05-12,16963.869141,17362.199219,16963.869141,17357.859375,17357.859375,0.0,Up,398.33007799999905,True
9224,2000-05-15,17396.449219,17396.449219,17192.710938,17313.689453,17313.689453,0.0,Down,203.7382809999981,True
9225,2000-05-16,17342.839844,17558.509766,17283.519531,17551.25,17551.25,0.0,Up,274.9902349999975,True
9226,2000-05-17,17588.810547,17691.390625,17348.880859,17404.029297,17404.029297,0.0,Down,342.5097659999992,True
9227,2000-05-18,17365.089844,17365.089844,16971.820313,17031.630859,17031.630859,0.0,Down,393.2695309999981,False
9228,2000-05-19,16960.289063,16960.289063,16572.050781,16858.169922,16858.169922,0.0,Down,388.23828199999843,False
9229,2000-05-22,16802.660156,16802.660156,16174.400391,16386.009766,16386.009766,0.0,Down,628.2597650000025,False
9230,2000-05-23,16345.259766,16493.699219,16169.929688,16318.730469,16318.730469,0.0,Down,323.7695309999981,False
9231,2000-05-24,16237.879883000001,16261.330078,15876.339844,16044.44043,16044.44043,0.0,Down,384.9902340000008,False
9232,2000-05-25,16090.360352000002,16374.05957,16090.360352000002,16247.820313,16247.820313,0.0,Up,283.6992179999979,True
9233,2000-05-26,16219.019531,16219.019531,15870.25,16008.139647999998,16008.139647999998,0.0,Down,348.7695309999999,False
9234,2000-05-29,16028.759766,16245.44043,16028.759766,16245.44043,16245.44043,0.0,Up,216.68066400000134,True
9235,2000-05-30,16275.959961000002,16485.539063,16210.040038999998,16228.900391,16228.900391,0.0,Down,275.49902400000246,True
9236,2000-05-31,16274.139647999998,16538.669922,16224.05957,16332.450195,16332.450195,0.0,Up,314.6103520000015,True
9237,2000-06-01,16320.080078,16694.300781,16320.080078,16694.300781,16694.300781,0.0,Up,374.22070300000087,False
9238,2000-06-02,16682.25,16941.419922,16682.25,16800.060547,16800.060547,0.0,Up,259.16992200000095,False
9239,2000-06-05,16842.039063,17261.869141,16842.039063,17201.789063,17201.789063,0.0,Up,419.83007799999905,True
9240,2000-06-06,17163.390625,17207.150391,17064.919922,17170.080078,17170.080078,0.0,Up,142.23046899999827,False
9241,2000-06-07,17134.140625,17206.980469,17019.25,17144.960938,17144.960938,0.0,Up,187.73046899999827,False
9242,2000-06-08,17177.449219,17250.830078,16979.300781,17004.339844,17004.339844,0.0,Down,271.5292969999973,True
9243,2000-06-09,17004.720703,17004.720703,16785.769531,16861.910156,16861.910156,0.0,Down,218.9511719999973,True
9244,2000-06-12,16876.679688,17018.640625,16791.869141,16980.609375,16980.609375,0.0,Up,226.77148400000078,True
9245,2000-06-13,16950.929688,16950.929688,16768.859375,16914.949219,16914.949219,0.0,Down,182.07031300000017,False
9246,2000-06-14,16920.210938,16920.210938,16477.980469,16654.419922,16654.419922,0.0,Down,442.2304690000019,True
9247,2000-06-15,16635.240234,16635.240234,16334.959961000002,16338.700195,16338.700195,0.0,Down,300.2802729999985,False
9248,2000-06-16,16358.709961000002,16480.080078,16289.919922,16318.30957,16318.30957,0.0,Down,190.16015599999992,True
9249,2000-06-19,16382.110352000002,16627.539063,16359.959961000002,16591.349609,16591.349609,0.0,Up,267.5791019999979,True
9250,2000-06-20,16645.990234,16907.550781,16645.990234,16907.550781,16907.550781,0.0,Up,261.56054700000095,True
9251,2000-06-21,16922.25,17212.380859,16854.210938,17210.080078,17210.080078,0.0,Up,358.1699210000006,True
9252,2000-06-22,17228.849609,17364.259766,17092.439453,17106.009766,17106.009766,0.0,Down,271.82031300000017,True
9253,2000-06-23,17055.669922,17214.470703,16899.0,16963.210938,16963.210938,0.0,Down,315.47070299999905,False
9254,2000-06-26,16927.269531,16975.070313,16761.589844,16925.400391,16925.400391,0.0,Down,213.4804690000019,False
9255,2000-06-27,16969.480469,17285.470703,16969.480469,17279.060547,17279.060547,0.0,Up,315.9902340000008,True
9256,2000-06-28,17289.310547,17421.070313,17230.039063,17370.169922,17370.169922,0.0,Up,191.03125,True
9257,2000-06-29,17448.349609,17511.320313,17383.009766,17475.900391,17475.900391,0.0,Up,128.31054700000095,True
9258,2000-06-30,17482.089844,17510.070313,17305.810547,17411.050781,17411.050781,0.0,Down,204.25976599999922,True
9259,2000-07-03,17451.650391,17636.669922,17451.650391,17614.660156,17614.660156,0.0,Up,185.01953100000173,True
9260,2000-07-04,17655.570313,17661.109375,17434.070313,17470.150391,17470.150391,0.0,Down,227.03906199999983,True
9261,2000-07-05,17473.759766,17576.279297,17364.699219,17435.949219,17435.949219,0.0,Down,211.5800780000027,True
9262,2000-07-06,17402.710938,17402.710938,17154.580078,17282.369141,17282.369141,0.0,Down,248.13086000000112,False
9263,2000-07-07,17290.460938,17483.470703,17290.460938,17398.240234,17398.240234,0.0,Up,193.00976499999888,True
9264,2000-07-10,17421.560547,17594.660156,17421.560547,17572.679688,17572.679688,0.0,Up,173.09960900000078,True
9265,2000-07-11,17567.5,17573.689453,17436.580078,17504.359375,17504.359375,0.0,Down,137.109375,False
9266,2000-07-12,17519.039063,17541.980469,17210.179688,17342.130859,17342.130859,0.0,Down,331.8007809999981,True
9267,2000-07-13,17348.339844,17348.339844,17009.650391,17036.900391,17036.900391,0.0,Down,338.68945299999905,True
9268,2000-07-14,17136.699219,17176.199219,17019.5,17142.900391,17142.900391,0.0,Up,156.69921899999827,True
9269,2000-07-17,17188.980469,17476.859375,17150.169922,17286.830078,17286.830078,0.0,Up,326.68945299999905,True
9270,2000-07-18,17261.080078,17349.589844,16834.019531,16945.070313,16945.070313,0.0,Down,515.5703129999965,False
9271,2000-07-19,16905.339844,17015.470703,16703.009766,16983.570313,16983.570313,0.0,Up,312.46093699999983,False
9273,2000-07-21,17025.660156,17098.740234,16800.589844,16811.490234,16811.490234,0.0,Down,298.1503900000025,True
9274,2000-07-24,16767.199219,16767.199219,16370.5,16547.119141,16547.119141,0.0,Down,396.69921899999827,False
9275,2000-07-25,16506.150391,16573.589844,16341.519531,16573.589844,16573.589844,0.0,Up,232.07031299999835,False
9276,2000-07-26,16553.570313,16563.710938,16400.220703,16502.609375,16502.609375,0.0,Down,163.49023500000112,False
9277,2000-07-27,16457.699219,16457.699219,16027.339844,16182.009766,16182.009766,0.0,Down,430.3593749999982,False
9278,2000-07-28,16134.19043,16134.19043,15815.530272999998,15838.570313,15838.570313,0.0,Down,318.6601570000021,False
9279,2000-07-31,15821.30957,15854.660156,15394.709961000002,15727.490234,15727.490234,0.0,Down,459.9501949999976,False
9280,2000-08-01,15784.599609,16099.669922,15773.719727000002,16099.669922,16099.669922,0.0,Up,325.9501949999976,True
9281,2000-08-02,16118.799805,16211.549805,16054.660156,16206.19043,16206.19043,0.0,Up,156.88964900000065,True
9282,2000-08-03,16185.719727000002,16185.719727000002,15725.980469,15814.44043,15814.44043,0.0,Down,459.7392580000014,False
9283,2000-08-04,15799.990234,15897.25,15557.330078,15667.360352000002,15667.360352000002,0.0,Down,339.91992199999913,False
9284,2000-08-07,15666.80957,16039.400391,15666.80957,16002.709961000002,16002.709961000002,0.0,Up,372.5908209999998,False
9285,2000-08-08,16044.80957,16073.200195,15755.219727000002,15820.110352000002,15820.110352000002,0.0,Down,317.9804679999979,True
9286,2000-08-09,15873.419922,16034.599609,15778.860352000002,16034.599609,16034.599609,0.0,Up,255.73925699999927,True
9287,2000-08-10,16050.870116999999,16053.610352000002,15946.599609,15975.650391,15975.650391,0.0,Down,107.01074300000073,True
9288,2000-08-11,16008.05957,16125.660156,15888.55957,16117.5,16117.5,0.0,Up,237.10058600000048,True
9289,2000-08-14,16109.950195,16227.349609,16055.070313,16153.910156,16153.910156,0.0,Up,172.2792960000006,False
9290,2000-08-15,16181.5,16309.5,16131.480469,16298.290038999998,16298.290038999998,0.0,Up,178.01953099999992,True
9291,2000-08-16,16300.490234,16409.130859,16249.94043,16356.030272999998,16356.030272999998,0.0,Up,159.19042900000022,True
9292,2000-08-17,16356.139647999998,16356.139647999998,16079.740234,16161.030272999998,16161.030272999998,0.0,Down,276.3994139999977,True
9293,2000-08-18,16156.639647999998,16280.490234,16118.889647999998,16280.490234,16280.490234,0.0,Up,161.6005860000023,False
9294,2000-08-21,16249.94043,16257.339844,15945.919922,16040.179688,16040.179688,0.0,Down,311.41992200000095,False
9295,2000-08-22,16075.519531,16454.740234,15985.200195,16454.740234,16454.740234,0.0,Up,469.54003900000134,True
9296,2000-08-23,16446.470703,16544.800781,16351.419922,16436.650391,16436.650391,0.0,Down,193.3808590000026,False
9297,2000-08-24,16433.359375,16778.019531,16433.359375,16670.820313,16670.820313,0.0,Up,344.66015600000173,False
9298,2000-08-25,16718.539063,16926.220703,16603.689453,16911.330078,16911.330078,0.0,Up,322.53125,True
9299,2000-08-28,16895.550781,17209.160156,16840.509766,17181.119141,17181.119141,0.0,Up,368.6503900000025,False
9300,2000-08-29,17165.910156,17210.800781,17004.009766,17141.75,17141.75,0.0,Down,206.79101500000252,False
9301,2000-08-30,17131.359375,17131.359375,16895.359375,16901.669922,16901.669922,0.0,Down,236.0,False
9302,2000-08-31,16918.029297,17056.539063,16769.490234,16861.259766,16861.259766,0.0,Down,287.0488289999994,True
9303,2000-09-01,16915.039063,17018.519531,16700.359375,16739.779297,16739.779297,0.0,Down,318.16015600000173,True
9304,2000-09-04,16764.330078,16883.310547,16661.480469,16688.210938,16688.210938,0.0,Down,221.8300780000027,True
9305,2000-09-05,16677.789063,16712.330078,16401.279297,16452.269531,16452.269531,0.0,Down,311.0507809999981,False
9306,2000-09-06,16433.849609,16531.810547,16364.950195,16399.869141,16399.869141,0.0,Down,166.8603520000015,False
9307,2000-09-07,16394.390625,16397.099609,16243.179688,16300.459961000002,16300.459961000002,0.0,Down,153.9199210000006,False
9308,2000-09-08,16370.230469,16540.919922,16239.259766,16501.550781,16501.550781,0.0,Up,301.66015600000173,True
9309,2000-09-11,16467.689453,16477.529297,16089.0,16130.900391,16130.900391,0.0,Down,388.52929700000095,False
9310,2000-09-12,16111.969727000002,16133.19043,15885.320313,16040.230469,16040.230469,0.0,Down,247.8701170000004,False
9311,2000-09-13,16080.570313,16306.400391,16080.570313,16190.519531,16190.519531,0.0,Up,225.83007799999905,True
9312,2000-09-14,16208.330078,16311.040038999998,16144.110352000002,16213.280272999998,16213.280272999998,0.0,Up,166.9296869999962,True
9314,2000-09-18,16174.919922,16174.919922,15965.709961000002,16061.160156,16061.160156,0.0,Down,209.20996099999684,False
9315,2000-09-19,16013.330078,16124.19043,15774.719727000002,16124.19043,16124.19043,0.0,Up,349.47070299999905,False
9316,2000-09-20,16146.040038999998,16523.269531,16146.040038999998,16458.310547,16458.310547,0.0,Up,377.22949200000403,True
9317,2000-09-21,16422.490234,16460.490234,16290.790038999998,16311.049805,16311.049805,0.0,Down,169.70019500000308,False
9318,2000-09-22,16268.94043,16270.419922,15785.629883000001,15818.25,15818.25,0.0,Down,484.7900389999977,False
9319,2000-09-25,15850.55957,16144.19043,15850.55957,15992.900391,15992.900391,0.0,Up,293.6308600000011,True
9320,2000-09-26,15992.860352000002,16038.070313,15905.370116999999,15928.620116999999,15928.620116999999,0.0,Down,132.7001960000016,False
9321,2000-09-27,15907.19043,15907.19043,15621.879883000001,15639.950195,15639.950195,0.0,Down,285.31054699999913,False
9322,2000-09-28,15642.839844,15888.349609,15625.870116999999,15626.959961000002,15626.959961000002,0.0,Down,262.4794920000022,True
9323,2000-09-29,15663.709961000002,15898.070313,15663.709961000002,15747.259766,15747.259766,0.0,Up,234.36035199999787,True
9324,2000-10-02,15735.709961000002,15902.509766,15514.040038999998,15902.509766,15902.509766,0.0,Up,388.4697270000015,False
9325,2000-10-03,15905.25,15956.450195,15779.540038999998,15912.089844,15912.089844,0.0,Up,176.91015600000173,True
9326,2000-10-04,15906.179688,16153.669922,15808.660156,16149.080078,16149.080078,0.0,Up,345.0097659999992,False
9327,2000-10-05,16157.200195,16192.780272999998,16052.120116999999,16099.259766,16099.259766,0.0,Down,140.66015599999992,True
9328,2000-10-06,16084.049805,16084.049805,15884.650391,15994.240234,15994.240234,0.0,Down,199.39941400000134,False
9330,2000-10-10,15958.120116999999,15958.120116999999,15792.360352000002,15827.719727000002,15827.719727000002,0.0,Down,165.75976499999706,False
9331,2000-10-11,15795.150391,15795.150391,15424.709961000002,15513.570313,15513.570313,0.0,Down,370.4404299999969,False
9332,2000-10-12,15491.799805,15580.320313,15392.740234,15550.639647999998,15550.639647999998,0.0,Up,187.5800789999994,False
9333,2000-10-13,15516.150391,15516.150391,15101.639647999998,15330.30957,15330.30957,0.0,Down,414.51074300000073,False
9334,2000-10-16,15366.80957,15688.169922,15366.80957,15512.320313,15512.320313,0.0,Up,321.3603519999997,True
9335,2000-10-17,15526.990234,15545.05957,15340.219727000002,15340.219727000002,15340.219727000002,0.0,Down,204.83984299999793,True
9336,2000-10-18,15324.349609,15324.349609,14832.969727000002,14872.480469,14872.480469,0.0,Down,491.37988199999927,False
9337,2000-10-19,14901.110352000002,15027.129883000001,14707.879883000001,14811.080078,14811.080078,0.0,Down,319.25,True
9338,2000-10-20,14842.80957,15314.969727000002,14842.80957,15198.730469,15198.730469,0.0,Up,472.1601570000021,True
9339,2000-10-23,15197.929688,15224.80957,15035.240234,15097.959961000002,15097.959961000002,0.0,Down,189.56933599999866,False
9340,2000-10-24,15100.080078,15229.459961000002,15066.599609,15148.19043,15148.19043,0.0,Up,162.8603520000015,True
9341,2000-10-25,15108.459961000002,15108.459961000002,14840.469727000002,14840.469727000002,14840.469727000002,0.0,Down,267.9902340000008,False
9342,2000-10-26,14787.379883000001,14858.429688,14577.200195,14858.429688,14858.429688,0.0,Up,281.22949300000073,False
9343,2000-10-27,14852.790038999998,14989.410156,14582.200195,14582.200195,14582.200195,0.0,Down,407.2099610000005,False
